"lemd_ptv_wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis_250","lemd_ptv_logarithm_glrlm_ShortRunLowGrayLevelEmphasis_250","lemd_ptv_wavelet.HHL_glcm_Imc1_250","lemd_ptv_wavelet.HHH_gldm_SmallDependenceLowGrayLevelEmphasis_250","lemd_ptv_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_250","lemd_ptv_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_249","lemd_ptv_wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis_249","lemd_ptv_original_glcm_Idmn_249","lemd_ptv_wavelet.HLH_firstorder_Skewness_246","lemd_ptv_lbp.3D.m1_glcm_Correlation_246","lemd_ptv_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis_245","lemd_ptv_lbp.3D.k_glcm_Correlation_241","lemd_ptv_wavelet.HLH_firstorder_Mean_238","lemd_ptv_wavelet.LHH_glcm_Imc2_234","lemd_ptv_wavelet.HLL_firstorder_TotalEnergy_228","lemd_ptv_wavelet.LLH_glcm_ClusterShade_227","sub"
-0.904315097009292,-0.604566753582049,1.10428582072715,-0.396326189454297,-0.873830076479427,-0.668738986773909,-0.960708345821285,1.02818388124575,-0.440470191258677,-0.209187524162399,-0.683210822777916,-0.576695547451715,-1.05983274898431,-0.83909655272307,0.0461249380192134,-0.326549655300837,1916742
2.46602053247544,0.474826432306425,0.684558927081791,4.06027120578337,2.43065492772492,2.19014069788064,7.08835561521114,-1.38144557311011,-1.1708788336618,1.44503864176659,0.658507588374879,-0.202695648258376,-0.947110033962978,1.73089520174547,-0.920686592082564,0.536766879198105,1980052
0.43779735362849,0.627049640809614,0.405323898952162,-0.292680681202655,-0.0319464117415631,0.242508660965271,-0.175543436619001,-2.50405567211265,0.115099482086956,-0.45042607585107,0.938747733788507,-1.07382514626547,0.274933884048569,0.318402418687863,-0.773328538105933,-2.36168885248583,1926770
0.0261150570433969,0.0120533173135166,1.1678587930331,0.0925895977307481,0.876999537366784,-0.0795604412868536,1.12457784300992,-1.04673590008001,-0.869405309964572,-0.302406836342913,0.298089438260218,-1.45388732514403,-0.527155584229841,-1.14434828044515,-0.767190325363713,0.0671998037214863,1979045
-0.789454407285279,-0.673430402159555,1.33726788389554,-0.590703137415487,-0.00096985921730366,-0.717942939263451,-0.0970989024909038,1.19302749770504,0.500067863561497,0.830630143226653,-0.165990209501764,-0.297206962901365,0.651423045325917,-0.243466741716542,1.57052339840658,0.297103051724199,2196212
-0.719614209983678,-0.663219919834495,-1.95834159051084,-0.972452131289785,-0.976684567774386,-0.650442079217092,-1.02124389798494,0.765279922408864,0.0172701364144098,-0.067922752236134,-0.688764458518425,-0.364275382528091,-0.593801875524965,0.055360164304504,1.94960388355893,0.712211446282062,2393207
0.696139853705606,-0.395565785077629,0.591121057344043,-0.53272227124267,-0.491604419026817,-0.343307417228527,-0.478231249791425,0.138694957315259,-0.691782344563162,-1.18271071926849,-0.51727296522399,-1.25927920769055,-0.588247316106883,-0.509514676092162,-0.527202305401476,-0.248378453442811,2146138
3.84367957042294,0.565655032854354,-0.297882324141061,-0.08846628242112,0.617235058392542,2.55520957924969,0.712497291099652,-1.14019678590947,0.848401504487746,0.0113771593069387,1.17750544881717,-1.79848444234295,-0.0937009120607881,0.961658412047635,-0.634861480703447,0.0899955229935094,2228399
0.265121385333291,1.81601204139603,-2.55566560590935,-0.715213499581967,-0.0199967492702202,0.368498326534675,-0.00150329377465688,-3.29318665180888,1.48165544157571,-0.885222987664768,-0.507729074526532,-1.26838829449076,3.31882662363067,0.229397565877287,-0.0734192394528083,-0.230665471812996,2144796
-0.110035092188313,0.258427390592924,0.519472431199822,-0.878760561768389,-0.50181125209218,-0.29063514222874,0.143354068773408,-1.23555614326585,-0.478607677069918,-1.61795875624948,-0.64304261940641,-1.1534430775154,0.248166032960358,-1.35158288836949,0.629130387860831,-0.339029100512901,2234271
