"mkm10d_ptvper_original_shape_Flatness_250","mkm10d_ptvper_wavelet.HHH_firstorder_Median_250","mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptvper_wavelet.HHH_firstorder_Skewness_249","mkm10d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_240","mkm10d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_239","mkm10d_ptvper_wavelet.LLH_glcm_Correlation_234","mkm10d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_234","sub"
1.28773345349569,0.109467721921727,-0.14917144922443,0.236204871378674,-0.191232351330535,-0.778739168833424,0.815554172397261,0.0397758000932956,1085983
0.0020267008965909,-0.134510027081975,-0.174360084287479,0.359765058126515,-0.21555994876817,-0.120611993164506,0.552346769984948,8.7469812947243,1125173
-1.05817960667768,1.35598866663387,-0.0917968129729646,0.707516836994749,-0.0233145945154072,0.682196158427673,-0.0952796294310523,-0.511708502327922,1154608
0.780671015151353,0.0613168860470656,-0.0905650078941889,-0.191933344016335,-0.000157569363798635,-0.474287509503669,0.461421220933862,4.22918030737117,1181124
0.406249523139593,-2.46368399095863,-0.0756935420507189,0.865565513587192,-0.1792372565609,-0.324771290215003,-0.556867982708757,-0.365933166633548,1183075
0.132815037026108,-1.78821048745618,0.0301742668472057,0.00982195103062229,-0.128819064477889,1.70817222236094,0.402296943228315,-0.526364946713361,1232870
0.0528274881475076,0.213731586420651,-0.164037440918919,-1.75424372561095,-0.18452401454367,-0.99558663026884,0.874730583955478,0.880403340118842,1279943
-0.782064036551383,0.432385346884416,-0.115900189029307,-0.691377445451827,-0.197496091823361,-0.486474805297938,0.369747110781346,0.00524933811129899,1329352
-1.36273625294635,0.1423478079941,-0.155102416210694,-0.381448731854543,-0.190444735353966,1.40833096501042,-1.32395201299901,-0.265936940448716,1330263
-0.797302960312305,-1.55523654726408,-0.0317963144004101,-1.16463522649583,-0.179218740262627,1.66315848573811,0.347574274581578,-0.532456301941623,1364384
1.13132504707476,1.08940524991629,0.0186236312716534,1.49536216205212,0.0209438740845371,1.1606775162224,0.647646549343972,-0.481498878052123,1386095
-1.45151532626446,-0.379993277331841,-0.175346662778441,0.216461410331368,-0.204980159720273,-1.17292442400232,0.5664870352469,-0.0299446884680329,1458656
1.33641822073201,-1.7122319256738,-0.153118861766624,0.387399390332162,-0.189178581194721,-0.358029289473701,-2.80282065722797,-0.403018410478692,1485662
0.25646500049719,-1.3469620657054,-0.156582676538567,-0.634172917885684,-0.212884468374008,-0.573439095919427,-0.221535628253567,-0.222216736156435,1497807
-0.688605984569223,1.02481101047176,-0.16057253587919,0.868917053557608,-0.215225818372046,-0.573845415014129,0.631306727430407,-0.442877848334371,1501387
0.0109827969647154,-1.27894048635845,-0.0924993031664036,0.745682075124177,-0.191378428155045,-0.830633599631726,-0.193380892313705,-0.530270040602539,1518948
0.631565493020372,-0.0392032695815962,-0.135305308363788,0.159308165611755,-0.164686627156179,-1.10360366382153,0.50207656646795,-0.462540229750006,1526417
0.146881836117693,-0.178580184749662,4.64532370908548,0.0254890227440367,2.06948851270931,-0.29760482137482,0.751354390757814,3.14258964883092,1565177
-0.627632355926773,-0.0728595080819605,-0.158868578483559,0.0314377177215794,0.0362443632900391,1.05090153232127,-0.343933367219737,2.76098747759242,1606693
0.177952322718098,0.706989840039128,-0.15533881392769,-0.147400873831256,-0.21280181657723,-0.611602238154769,0.264736932134234,-0.311766908923227,1612262
0.807718884259505,1.20301469910744,-0.0937859492283038,0.288857758368286,-0.0885172504900567,-0.519584074464283,0.224401154903576,-0.465976415235732,1614566
