"letd_prc_logarithm_firstorder_Minimum_250","letd_prc_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_250","letd_prc_wavelet.HHL_glcm_Correlation_250","letd_prc_wavelet.HLH_glcm_Correlation_249","letd_prc_wavelet.LHL_glcm_MaximumProbability_248","letd_prc_lbp.3D.m2_firstorder_Skewness_248","letd_prc_log.sigma.2.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_246","letd_prc_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_242","letd_prc_wavelet.HLH_firstorder_Median_242","letd_prc_lbp.3D.m2_glszm_GrayLevelNonUniformityNormalized_236","letd_prc_lbp.3D.k_firstorder_Maximum_236","letd_prc_original_shape_MajorAxisLength_235","letd_prc_lbp.3D.k_glcm_Idmn_235","letd_prc_log.sigma.3.0.mm.3D_glcm_Idmn_235","letd_prc_wavelet.HHH_glcm_ClusterShade_235","letd_prc_lbp.3D.m2_firstorder_InterquartileRange_234","letd_prc_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_233","letd_prc_lbp.3D.m1_glcm_ClusterProminence_228","letd_prc_wavelet.LLH_glcm_Idmn_226","sub"
-1.28327266395618,-0.536109018363596,-1.5145878447276,-0.885843220612316,2.72819012263094,-0.483335220957373,-0.449575622862211,-0.583907074628455,-0.73366182785539,-0.956410026475961,0.299524503699766,0.932605021266873,0.0419477233587092,1.0389393376602,-0.0341872968018914,1.1067857723028,-0.186798790684924,-0.321870354576473,-0.245734336893382,1916742
1.50783462490073,3.96025524312787,1.7980484647148,-1.76845262178083,2.55814624908023,0.592509695518849,1.83319820237179,5.28179196772912,1.01416816971536,4.44383284363672,-1.94128755472878,-2.00897851441336,-1.95914950962435,-2.55432520943469,-0.0288951875976877,0.0745169338265798,4.0127575204956,-0.920437799731591,-1.33758525882356,1980052
1.00205009458202,0.17973884154714,-0.807142338232868,0.402628576439125,-0.367078627805465,-0.270695768134763,0.30520099155658,0.430042226050521,0.395244462061713,-0.510062561181318,-0.193792500692669,-1.34063970828574,-1.90358350759591,-0.891140210469939,-0.0243898843196825,1.20928016050279,-0.114842882993664,0.505549868685633,-3.25902740312851,1926770
1.51223148704073,1.18687766547559,0.253635748003148,-0.720556143683282,0.160062413391873,0.173234422891102,-0.076771817326292,3.57964617526061,0.559576899736742,-0.00893318217024228,-1.18734934483845,-0.965617432445872,-0.349210735499351,-0.596342776555038,0.00394848994051701,0.334417615618236,-0.3680215281806,-0.694563932665419,-4.99714326720855,1979045
-0.464667522253701,-0.689706869893563,0.171144636618004,0.551582650723501,-1.01354821812091,-0.30121339815976,-0.449054056373579,-0.770164060602584,-0.447526337440002,-0.666199676040567,0.302810969615452,1.00349785977377,0.425937165808807,1.00454188269921,-0.0955147858598777,-0.286018616905043,-0.542368213287144,1.03805765682225,1.20825520566577,2196212
-1.08296430956681,-0.751643362190888,1.27804255810755,0.160709242194761,0.254706583329723,-0.140063842234145,-0.458193683236268,-0.693230944368414,0.153835661092126,-0.800857842756133,-0.290456634805781,1.04474574168282,0.107646143338935,1.49641399813395,0.397618467403953,0.586434978141786,-0.475857290067743,0.587458405370433,0.881762814188397,2393207
1.27459273241571,-0.348996183636453,-0.344107315390315,-0.605904792527447,-0.319617068620528,2.82032715020646,-0.020076778599596,-0.290891350406479,-1.1786743358223,1.75869549265316,-0.722328748288873,-0.436242194123412,-0.814047974720134,-2.72547944662246,0.112755769326177,-1.74243984154845,0.411107478770912,-0.889456367180817,-0.270220253271524,2146138
-2.06311309168708,0.489807300261676,1.85290423434877,0.906242883324805,1.57440837114931,1.28872190952564,0.165062136914563,4.37512739511771,0.111176666223935,0.652900817693809,-0.0865385103834588,-1.05427706729643,-0.586720317733181,-2.14858802720625,0.0135559266820754,-0.740280199853753,-0.0895499854017427,-0.237977965798831,-1.11814381439467,2228399
2.36199216585263,0.189355582416641,-1.14001652754194,-0.77917783638193,-0.503538597564996,-0.476905636029771,0.0456197924639848,0.44747662223174,-1.8619191425312,1.308840128995,-0.799967922916958,-0.87442294000048,-1.68522845838419,-0.342967102183096,-1.86333631990679,-1.26050342957868,-0.50826597559326,-0.343784001611047,-0.0317047951633016,2144796
1.11296923558048,-0.516901160494033,-0.742639632254802,-1.26006764107669,-0.846392975432663,0.0925337609607765,-0.310085343720154,-0.446051939207206,-0.157496625347387,-0.0159478514227571,1.9337977019945,-0.198335958619563,0.1670020194301,0.122633464264942,1.94855934505015,-0.625957670174304,-0.313673439768377,1.11088708346425,-0.253116705695383,2234271
