"letm_prp_sphericity_246","letm_prp_d2_245","letm_prp_entropy_237","sub"
1.17066316108305,-0.593405379910876,0.466903175242579,1085983
-0.0167460613392451,0.388136245016761,-0.179090667700945,1125173
0.373391150835244,-0.100337371222338,2.33976605120154,1154608
0.512032632643547,1.05985412023016,0.523303612411879,1181124
0.197013334652679,0.103589873036706,-1.74888119911479,1183075
1.35078632535887,-1.07166291178603,-0.206294110035893,1232870
0.805409271114626,1.11278076833151,-1.14094861561925,1279943
-1.33847269618973,0.396936788815711,0.39160176148192,1329352
-1.27475338086403,0.40019011009262,1.57765011033763,1330263
0.873390230021401,3.08826011152243,2.38795829977716,1364384
0.534787073255174,0.461137160011692,1.46354816988513,1386095
-1.55344486120093,-0.276345876935863,-0.530506781599214,1458656
-0.0463878865392636,-0.924467609090109,-2.11872042753206,1485662
0.281031095809753,-0.50885695949246,0.463478144880457,1497807
-1.43688535098598,0.511861623466811,-0.146161854218584,1501387
0.959318315941885,-2.61360595894493,-0.0943640215261929,1518948
1.64985606943766,1.038006568743,1.19463193750031,1526417
-0.0398745174684299,-0.125901190440237,-2.12793693974204,1565177
-0.318054182989348,-0.378142628968076,1.06981425443639,1606693
1.21233353246423,0.961808349871778,-0.123463936713251,1612262
0.00680942210068395,0.315959235865971,-0.782664665762915,1614566
-0.879752442320793,-1.97855415155033,-1.01526166598514,1644034
-0.176312229782428,0.900075842866272,-0.416780957067124,1668599
0.789930102911207,0.0658884767348109,1.4801644881415,1671370
1.2825395348643,1.15281705081275,0.47038378578381,1684230
0.677296910233997,-1.00606090701903,-0.518350747458693,1692385
0.518662857149731,0.184252233082213,0.168770713506559,1720713
-0.371165891762931,-0.613162295067076,-0.462506354834277,1738800
-2.16177019943103,-0.234926246402818,-0.499313478186775,1740845
0.545922200630489,0.89382653918115,1.08733090971441,1742294
1.24374401225222,0.68056030819857,-0.136861587959212,1767700
-0.217655507391416,-0.628837919214521,0.59603677110753,1768972
-0.236807587059944,-0.0321083068457334,0.289744261134081,1889409
0.645787791822231,-0.58279255858767,-0.872736662986963,1915938
0.0913364951523928,0.211810462342022,-0.434594214983898,1916742
1.77696943268592,-0.0891588356528031,1.33245554765461,1919296
2.71417291348998,-0.184609172176905,0.183516030986249,1926770
-1.11163283629507,-0.204198729897281,0.607720017144477,1938156
0.557700044803616,-0.490194069900839,0.116618881783498,1938561
0.146376341544979,0.117864874242313,0.0387653255164195,1966316
1.17008391707756,-1.43507242231225,0.741099271302227,1967281
1.472900344796,2.03493383049839,-0.145796887751137,1973544
0.801354947986271,1.56370163689136,-0.189124651836608,1975401
0.88560741103895,0.297466066194726,-0.36469982716726,1976407
0.337916420156039,0.632938710943331,0.778909603440676,1978972
0.53955543306716,1.04866386510812,-0.413284312579725,1979045
-0.581495989173605,-2.58139960345746,0.776238898340663,1979422
1.23925740622636,0.530497339632731,0.799919256089557,1980052
-2.43203922350185,0.128596447382251,-0.848391129188268,2001182
1.77632456619251,0.709885133817937,0.3868279345483,2002465
1.58397861512954,0.712866279183997,0.59832000346468,2004451
0.365143641783961,0.506749674425246,1.20729863802558,2006164
-0.238544772735425,-0.333272448235631,0.707935201143616,2007309
-1.16859484821974,1.10892540500706,-0.570660759394111,2009915
-0.932532105776228,-0.238410684009073,-0.589047932480862,2010259
-1.23393402173632,0.400363584790786,-0.403603926699706,2010554
0.238155678401656,-1.03061326942657,-0.649501169810846,2026671
0.262499459242432,1.35146507680218,-0.974538385615794,2033049
-1.76989006813004,-0.409061184435254,-0.77917931606679,2034136
0.0508302747669446,-1.08150664891873,0.648285006410924,2040495
2.44691284888584,0.74935644195182,1.13860607020088,2047354
0.408142859161912,0.533595640881836,0.0486262411991062,2051378
-0.13057474182789,-0.714157284590924,1.4038717936435,2055667
-0.680259855576745,-2.73256497326562,-1.06200230354831,2057358
-0.217556834090195,0.474673771545749,0.225951037491189,2059713
0.234908672753405,0.545187437295047,0.956162379769533,2069079
-0.520230380942296,-0.634135428714642,-1.3096718517456,2070958
0.838050202255854,0.89025716247022,-1.50042271820553,2072215
-0.0376475590134949,-0.600855099925299,0.292506599248512,2075832
-0.264801929349059,-0.151337015423923,-0.146777507775579,2075846
0.0958321021163098,1.36306202353072,-1.03603446214137,2076301
0.0151283264989382,-0.0876168069472738,-1.26824271815134,2078198
-0.801044673517638,0.465931399649219,-0.0697156192808937,2078899
-0.167321171285471,-0.36335218925814,-1.62941977067208,2085349
-0.00826324723976897,-0.304176446712903,0.123318077691034,2086044
-1.10259999630864,0.212864680983591,0.931348481422336,2091555
-1.23249546122998,-0.628124937590526,0.00569544207490725,2092954
0.339317873986155,1.51588176233147,0.703753660052224,2096627
-0.287002003079582,0.974669495689919,0.519040679720388,2100050
0.465436809983781,-0.329825353296251,-1.11186383695379,2108003
0.287556695002017,-0.649354655883515,1.26529547315438,2109902
-1.26168277957584,-0.117374762486962,0.536231568547485,2110540
0.800099907320566,0.746998774822896,-0.948859810636614,2116787
-0.791014533740441,0.238049297091132,0.918075529565747,2119177
-1.01833925299313,0.826401899953482,0.987698433481276,2131601
0.81987636645012,1.53523248007365,-0.70621189486916,2132424
0.133734674875171,-1.40337367904825,-0.472677240824013,2132982
