"mkm10d_ptv2_wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm10d_ptv2_wavelet.HHL_firstorder_Median_250","mkm10d_ptv2_wavelet.HHL_glcm_Imc1_250","mkm10d_ptv2_original_gldm_LargeDependenceHighGrayLevelEmphasis_241","mkm10d_ptv2_wavelet.LLL_glrlm_ShortRunLowGrayLevelEmphasis_240","mkm10d_ptv2_wavelet.HHH_firstorder_Energy_236","sub"
0.882242733901403,-0.305341616344594,0.0369594098453447,-1.04035096236709,-0.40986685949793,-0.17341910255311,1085983
0.340127033954214,-0.37874635661544,0.368886677995154,0.658227040093724,-0.486116072678253,-0.0192556010002241,1125173
0.0354454200503438,1.0582253069185,1.13015421185901,-0.987287818445887,0.690791610252452,-0.462030962374158,1154608
-0.554874411590287,-0.303900661935627,-1.08540599269002,-0.423516345736202,-0.463268540574869,-0.23610448499442,1181124
2.10762714948636,0.346560465435671,-0.306645557265727,-1.82597390809091,0.387201187933829,-0.408227206706507,1183075
0.984285210607182,-0.904738655383368,0.684203112699394,-1.25408208889885,1.03668834456675,-0.515706655846438,1232870
0.441352321593583,-0.33035033822523,0.423860403583421,0.816946328202805,-0.56913853776458,-0.200996341945909,1279943
-0.484089864359547,0.104583244778356,-0.547937177015572,-0.456036979062035,-0.365747282665236,0.494205530639915,1329352
-0.581076325129376,0.817393543940979,0.351758276734609,-0.461761681785591,-0.263187246711801,-0.244618921778926,1330263
0.104894953772074,0.0357931085793649,-2.07200127855117,-1.48333114931387,1.75065602635582,-0.425466043476982,1364384
0.151117833375307,1.47070834574185,0.0119411476215885,-0.492418650325949,7.54319787290246,-0.417852875300086,1386095
-0.222121149607853,1.2879278773848,0.0900163842219761,0.498653928155889,-0.596762425466223,1.08806503947278,1458656
-0.492361623643245,-0.427629871376302,0.532268755488814,0.636163981585292,-0.37816287360714,-0.366989085122568,1485662
-0.458775865777223,-0.594230802574205,0.526043453505381,-0.465054249017418,-0.353173905642147,-0.129245175427062,1497807
0.635864484822051,0.831634986833974,-0.369513414178276,0.781538540882348,-0.391824150793059,-0.387439331171703,1501387
1.78708968827349,2.37392181806067,0.0772361755574719,-0.374695427617001,0.470147536797087,-0.522868837058623,1518948
-0.375990015356927,-0.053048112836334,0.300836238466045,-1.5525509077879,-0.268172415474187,-0.169653064839171,1526417
-0.518730255954615,-0.0685709068109498,-0.816491534170749,-0.289263115881062,0.905526013616478,0.269015295042568,1565177
-0.593339269185489,0.0244498669210103,-0.0507513334261475,0.199163329181116,-0.535893734701093,-0.219766140916087,1606693
0.849581975976995,-0.851951399271578,0.807162296374393,0.948062901994829,-0.310464938438136,-0.511451291383632,1612262
-0.538667847952307,0.314501644333159,-0.259801319455258,-0.30106942872804,0.052800986083429,-0.157253232883067,1614566
-0.0706655969422981,-0.143260942566927,0.0301599540946863,1.24905949759851,-0.115535745459209,-0.502951112832225,1644034
0.377591000991109,-0.889739306956988,0.0901308747592584,-0.578973411829785,-0.460539583533031,0.0439891184847823,1668599
-0.113517759152121,1.52417804166691,-0.354353985505203,-1.17807669350362,0.0321380203951851,-0.263536487369198,1671370
-0.3625147019358,-2.60661489253219,0.660880091193727,-0.575785533631511,-0.0100915099558639,0.0407749237285784,1684230
-0.241705482841589,-0.266427088406456,0.181958865419672,-0.109872960391714,0.253196657237113,-0.546986530505673,1692385
-0.424983412782077,0.106767980275783,0.14832979027727,1.13224176552977,-0.526745155822219,0.123738329565785,1720713
-0.497540055650225,0.180566841865057,-0.0334682272164407,1.20868439933403,-0.502664484141642,-0.0178964096329439,1738800
-0.301427252328802,0.394068441979612,1.26871738427441,0.334237180769545,-0.610472657842997,2.04507057023201,1740845
-0.124409149517454,0.570828053905837,0.452211962236529,-1.10330627314032,0.244560825745759,-0.0432166256521373,1742294
0.173232317832257,0.455133405897067,-2.14654955356857,-1.22491723086947,1.82447549767897,0.0745768830840956,1767700
-0.583691338692893,-0.0269199344358158,-1.61926080889786,-0.740837107106907,-0.594906748457506,-0.23321601702243,1768972
-0.625615727209199,-0.381316135502627,0.539335274676507,0.424440957882417,0.613219626318174,0.0430102654172495,1889409
-0.17801537902574,-0.0467173161987775,0.642946984752518,-0.501244600650272,0.226588290292694,-0.550803182613628,1915938
-0.668577318304309,-0.113746073209496,0.956837030262605,1.10152251635101,-0.49330113086823,0.0699778964718311,1916742
-0.239893808269195,-0.242139017748105,0.168587150629914,-1.15543479774611,0.758620592000902,-0.564017751310737,1919296
-0.251320388064845,-0.626918161475842,0.299136661966756,0.361654047842772,0.514916624375202,-0.541748305659167,1926770
-0.696188091939209,-0.107478300019209,-0.32436351894101,1.44791477793651,-0.609971485664548,0.226138615287271,1938156
-0.163528638662372,0.687871281873711,0.904478426905724,-0.140355526669558,0.110542211627978,-0.344477862654494,1938561
-0.307903069416309,-0.164243951118958,1.33252532155242,-0.680152072545433,-0.00502879304806755,-0.474235563114015,1966316
0.134196756472949,0.712676185403824,-0.0629929504512229,-0.126686294318692,0.307529761822959,-0.4428872765545,1967281
-0.0650230707216258,1.17373791780496,-1.17535151270395,-0.741331497819025,3.79942385243527,-0.563972035917797,1973544
1.07754366053792,-1.52922938049457,-0.286437478678143,-1.63233118128858,0.00982093794057158,-0.318772998796474,1975401
-0.542349961220793,0.240189082192557,0.508222488712904,0.10364015161615,-0.34147566955234,-0.388571419673721,1976407
-0.064001520678564,-0.284697768488544,-0.421625209607646,-0.685608294638812,0.0108817641062954,-0.4342343587042,1978972
0.0810945209162954,-0.265983575035244,1.30949044929607,-0.102789934148904,0.0472730948218679,-0.495214615280212,1979045
2.10136158771774,0.136865577245978,0.614037450091464,0.845287583730287,-0.313597281419786,-0.533632619509957,1979422
0.483424868352432,1.43950155930208,-0.461160269663624,-1.53234860298758,2.31127900198918,-0.548168382313262,1980052
-0.595844329977712,1.37369429124912,0.335660305409817,0.954989713598312,-0.550848018434531,-0.217064301685745,2001182
0.240503460571075,7.61153502745999,-4.5741794368662,-1.28415154380999,0.683530496161669,-0.0329086107872513,2002465
-0.424243008629601,0.504627737644222,0.108424701195656,-0.777559729401076,0.0135954193195974,-0.556322379610231,2004451
0.134101553558447,-0.184949575294697,0.279175510360342,-0.328724102276477,0.273477672034551,-0.356537677108536,2006164
-0.479738508497647,-0.435991600777337,0.478857877225878,-0.859040898746026,-0.540258110661257,0.015413267343893,2007309
1.62130250742757,-0.98976410144702,0.504569467572985,-0.753086418207447,-0.287316622244627,-0.56509687433098,2009915
0.352163289953292,-0.461496229889052,0.40393087907252,-1.08138347800512,-0.489839417462353,0.0564579139341001,2010259
-0.531806758585168,0.198830271205398,-0.611072618575906,-1.40060391384421,-0.219771168572455,-0.409818884642902,2010554
-0.102031722642838,-0.579337372983273,-0.266433302512508,-0.733182457936092,-0.0203047068477007,-0.176150056111703,2026671
-0.276005115270639,-0.853752599533529,-0.129456464404192,-1.28919580024897,-0.0349367398743486,-0.119566733261827,2033049
-0.434522621514524,-0.300499483996704,1.27383638504966,1.42571635920726,-0.621940190853798,-0.086468498041974,2034136
0.147949098991495,-0.245455478020451,-0.1096469272746,-1.9944650846923,0.854440564780117,-0.512418963882609,2040495
