"lemd_prc_wavelet.HHH_glcm_ClusterShade_244","lemd_prc_wavelet.HHH_firstorder_Mean_241","lemd_prc_wavelet.LHH_glcm_ClusterShade_233","lemd_prc_wavelet.LHH_glcm_ClusterProminence_228","sub"
-0.0236486911920783,0.525200901913898,-0.152447858637091,-0.0775878484631435,1916742
0.116575145219544,-0.019629030236625,-0.0925633790190317,-0.126331442987939,1980052
-0.0434132862985071,0.176047460300905,0.514000946192108,-0.0533796940742414,1926770
-0.0473905400840932,0.393938748927918,-0.294465243744046,-0.17210830270604,1979045
-0.0946002351685113,-0.752579605202999,0.012227849615867,-0.142442225396747,2196212
0.670607924048361,0.408587572538857,-0.474246282199527,-0.158160759449927,2393207
0.174830773550915,1.49992271484986,-0.204043541998423,-0.145945173559368,2146138
-0.00538924117432922,0.120569996194248,-0.235772595387784,-0.194759524688758,2228399
0.790008259069693,0.0286362292141888,-0.358058513899857,-0.110826689908203,2144796
-0.244972886388103,2.50034565171955,0.000120638688787708,-0.0641770428663361,2234271
-0.032617677190336,-0.78532055936926,-0.0336993588374403,-0.154063629942238,2296332
-0.259715512967262,0.876003666787271,0.518890026993469,0.0220290281572167,1684230
-1.42035635287214,-0.135638188036144,-0.360381332703881,-0.0859243796923817,1720713
0.461632359253931,0.323067560599318,-0.472193240268032,0.00529264281483952,2186951
0.131942627996927,1.0810200746335,-0.195171098184507,-0.187553287807025,2439458
-0.0304616509585436,0.192489201666269,0.0525926298898986,0.0355911362657747,2135748
0.0306838138237111,-0.916085219373918,0.688340229639827,-0.113302785532836,2141116
-0.0134256342232099,-0.079593032627702,-0.288986052417294,-0.194223672601264,2108003
0.127991064394407,1.7373815576141,-0.203977497479987,-0.183718138802691,2006164
0.00103817038412133,0.147411154419312,-0.668174987517036,-0.0954169002881174,308862
0.0656134652625597,0.334543738378263,-0.258312092835688,-0.190696331324452,1085983
-0.0494099487706648,-0.564365137218717,-0.483062891639571,-0.165045826796339,2004451
-0.0166006693549048,0.438769902661905,-0.684362283801579,-0.171371207378939,2359944
0.330682310227907,1.03864792310641,-0.574655407313608,-0.156652727763076,2069079
0.0532162009222993,1.5094165724151,-0.309534201356691,-0.192151903180496,2059713
-0.0147609318419752,-0.69964685088022,0.191311219784162,-0.148781685037962,2294873
-0.213042983715762,-0.64496700005486,-0.309440513720762,-0.180353991302378,2033049
-0.0366635057896621,-0.132934289551605,-0.326733818497883,-0.139512453102364,1485662
-0.11221979944038,0.504626151001835,-0.364143906843981,-0.182227724997169,1526417
0.11590385577951,-0.188353563345388,-0.565837203189803,-0.163172896756086,1386095
-0.0500448348905293,-0.879288213609651,-0.0537764141963959,-0.151174937383922,983079
0.396457619055011,1.05621634592315,0.0101252917192367,-0.171321229681128,2132424
-0.134873765737079,-0.190016256317995,0.0846286571279902,-0.139029088225305,2138375
-0.0265571591409775,-0.0222472323542849,-0.262840038249662,-0.185113533289063,2490180
-0.0308428462397879,-0.519272582787739,0.027392739642626,-0.153772479649556,2034136
0.124513739665649,1.04863469797474,0.119538687509723,-0.152269389101005,2510402
0.0795174613552232,-0.424309416621234,-0.164288246668322,-0.0690916671787837,1330263
-0.11622856659312,-2.09715727125695,0.810289536495696,-0.0554811693800327,1768972
-0.0619372157465345,1.73959830514089,-0.345375717553088,-0.175887709980841,2306459
0.793793899521838,-0.0743057307516743,-0.246966639464283,-0.0982739478912358,2181724
0.0550991052411095,-0.277556238006244,-0.20252477462346,-0.189223712903092,2217034
0.0488275928611791,-1.45419359115626,1.80521590320661,0.571591402794849,2218615
-0.333765950128472,0.300407266680518,0.571851824659528,0.076932941925955,92173
-0.363126445886135,0.452519169910423,0.719819172454629,0.474663914808849,2414406
-0.0124887730919943,0.715069399085443,0.443737611485164,-0.15148941946783,2381907
0.542063490501446,3.6122062295369,-0.116422611639334,-0.155372109231002,2002465
-0.045234516520561,1.10105575778835,-0.221902965087149,-0.170070123333091,2474709
-0.103666750261331,-3.13868129531462,1.27790135571942,-0.0821027699590512,2176530
-0.0214885566274359,0.200408888090214,0.983473074284384,-0.0903532507574742,1279943
-0.0383328368377256,0.276110822055648,-0.390229872632777,-0.191234962614066,1976407
-0.0563457509965953,0.111429891574582,-0.363258427834177,-0.171776856595444,2250836
0.00548718712151138,-0.226862409932433,-0.264983563471112,-0.189084647326718,1915938
0.837619949243939,1.31899361105496,0.82282886090146,0.0237540844543417,2133380
-1.01232296467419,-1.15739940061881,0.728440755643505,0.0179224157696585,2271329
-0.0204698735313647,0.330612566640868,-0.286159618859741,-0.184850975968929,2286108
-0.0308856648099176,-2.0457031021887,-0.265060622951647,-0.169753806704475,2040495
0.00163873982804143,0.672074751848266,-0.178579080392012,-0.187665558690695,1125173
-1.43953655535158,-1.12362142620385,-0.438677333373988,-0.12592050176811,1767700
-0.379008132365173,-3.82672309899848,-0.373916706548578,-0.145495936318749,2138678
0.0233882532827714,-0.685002985364694,-0.480699152187929,-0.15289292522679,2443354
-0.249187713307917,-0.228644012423852,0.123872884240327,-0.111039820229998,2234422
0.0646820615554018,0.0523716103722063,-0.264112027917499,-0.186554212962065,2151024
-0.0665625915692457,-1.48125415736984,-0.216549504855556,-0.186729092497789,2057358
-0.0722073974964277,-0.0956056592440254,-0.304728677384035,-0.193962172805453,2425694
0.0578811010774477,-0.166824570627887,-0.359750672083843,-0.126980526784209,2500377
0.238565714521138,-0.0744563562481523,-0.0415894002472207,-0.1107340721037,2183356
0.179726212462455,-0.678144738370039,0.372343299711574,0.130316086962721,2131601
0.186506795864623,1.31645480376337,0.149188471509685,-0.128746557935555,2152442
0.0563097019851828,1.30236282920283,-0.0444555451198614,-0.174637426351491,2306893
-0.01293818529798,-0.147443741140891,-0.239343426814817,-0.189809279709919,2009915
-0.360435441422999,-0.446667629300048,4.21290094840945,0.954689757709086,58325
-0.0359485608597978,0.782865972672048,-0.0135417058018155,-0.180579890556966,2395943
-0.283670513394142,1.46957145095715,-0.0176812073670212,-0.135613926534076,2480330
-0.0856313848984762,-0.380963560101612,-0.118929128026458,-0.153128981021015,2076301
-0.252291958324232,-2.01395293294664,0.847739102481362,-0.089049542392249,2205389
-0.164176878894618,0.605273893807903,-0.361366013167714,-0.164784367171248,1975401
0.0201016684431311,-1.1856148000196,-0.209185346605263,-0.179876773029483,2250648
-0.0506874341034875,0.27213887678083,-0.329160611965195,-0.197386962483414,2185290
-0.023028235536209,0.0231222565408019,-0.312466674874862,-0.182443487932088,2091555
0.0257060336973384,-1.05825158073262,-0.311679373065783,-0.193233036889956,1232870
-0.594170126562941,-2.03280185910294,-0.188889636315757,-0.136486953574812,2139733
-0.0489035996176852,-0.659595924613162,-0.191767525607039,-0.151287474952632,2559453
-0.0263999856335132,0.874674369962049,-0.0031511859748776,0.329280338153708,1938156
-0.00391770279519677,0.222431649437052,-0.35390997891872,-0.185076313250749,2158101
-0.625309548379307,-0.423586807286713,0.457403513831638,0.0390939139600689,2199403
0.206636179764967,0.817774898680317,0.230979463799658,-0.120160533242879,2430773
-0.0227906095968585,0.659146663606186,-0.315008461136724,-0.190407233116391,1738800
-0.056068685139799,-0.600078739257402,-0.473382461306782,-0.000912830530793315,1565177
0.117441821068311,0.542463476112135,-0.312108977409187,-0.17086278737084,1978972
-0.114591096402752,-0.415951001207389,-0.429670881074533,-0.170088042543319,2487135
-0.00200136619496961,-0.0367420137110148,-0.343394949621848,-0.185138599340406,1612262
-0.310850523589376,-0.338523949184446,-0.284732909273689,-0.184630484542961,2051378
0.0983347285945251,-0.154781384258922,-0.157294667117328,-0.160099651939306,1497807
-0.113821809230239,0.888375578498606,-0.103129473853648,-0.139739527664872,2026671
0.269068359619293,-0.187343436223611,-0.295347361687224,-0.0540920369543241,2340322
-0.0364347251869075,-0.758516685877741,-0.209857058652591,-0.157597342177711,2293123
-0.135802025729812,-0.0712183674732134,-0.139352732999235,-0.114843210004716,2395415
-0.0688501310891843,-0.0387933632894312,-0.287185387354825,-0.148650533149517,1966316
-0.444295392911968,1.04854295879062,5.86535323990769,1.0251975041364,1973544
-0.39387623373647,-0.259441583170829,-0.0513060790298211,-0.16568135294558,2010259
-0.000458470696636566,0.890290497290376,-0.367719455875647,-0.184697003423155,2145694
-0.321730593505812,-0.377561900991247,-0.0556452938083898,-0.172296982345061,965005
0.0453965457831426,1.10971502058267,-0.0715751775060095,-0.155187121213498,2096627
-1.69895684555795,-1.17556996391485,6.81651749022726,13.3790336410249,2047354
0.478069312911141,3.80443136780905,-0.891110566227824,-0.12073971011854,1364384
-0.0312522057024235,0.690961654324656,0.314384502132904,-0.0326233971027631,2244172
0.0367198955923096,-0.105424870874076,-0.180371667385204,-0.164032909870088,2132982
0.223661349601719,-1.09295507614947,-0.0763463131978711,-0.084175854914321,2134220
-0.0290225632932923,-1.16803872630016,1.02752998595459,0.260137545849623,1889409
-0.0607051750245538,-0.640643602630939,-0.307579473951794,-0.192972426561695,1938561
-0.0339101476760416,-0.193801923323679,-0.198936623265917,-0.186318571450937,2055667
-0.0594532296762633,1.19724561121691,-3.8681672562937,0.557043578299109,2176784
-0.17071843645205,0.552268460632983,0.876519759747527,0.390371572587697,923666
1.04881736171914,0.67066259290615,-0.71136360078061,0.102294350627937,2086044
-0.192115465088024,-1.58346602469941,1.23539438442905,0.191856681746929,2078198
-0.0302157218136815,-1.06123499025644,-0.0556246640351512,-0.173420500182783,1501387
-0.0324614104993229,-0.547500488285853,0.757567791995406,-0.0964864393679356,1518948
0.00499996218857669,0.319378420427638,0.191606671387066,-0.0281249078587966,1606693
0.103995228417647,-0.383876829533529,-0.259138751566218,-0.101518417878601,2305115
-0.0796629169255061,-0.53693741184764,-3.52866254740968,2.69517637029568,2237571
-0.681300427557203,-1.23458853703623,-0.373485280344041,-0.158991320041559,2285214
-0.00911910287322144,0.00997611534015262,-0.320243412750745,-0.192295499295812,2426863
-0.010469225452543,0.173379033660416,-0.274758272886786,-0.197082446380311,1979422
-0.00929794212591539,0.381559231473658,-0.0115008497862738,-0.175984872617081,2480056
-0.495180337623128,-0.7975934991387,-0.378565503476709,-0.184259552314961,1668599
-0.122225138200135,0.555912550303963,-0.129230612043533,-0.131985371314338,2339674
-0.0808884158237974,-0.68640688441808,-0.0748281561387712,-0.151823319629588,2133204
-0.0751609595304563,0.11106435559134,-0.134160817625161,-0.115668079750715,2294852
0.184406490848819,0.620455863143859,-0.248455406767198,-0.155777579576412,2445526
0.525385037114709,0.562157415469208,-0.355149289667803,-0.184917143898861,2200416
-0.0081953337361474,-0.242901522541207,-0.349072998810215,-0.199192072909356,2168082
-0.144184273249446,-0.373646305383249,-0.208972089745874,-0.18482822824769,2075846
-0.0126918628395406,-0.653496822333603,-0.281817687050488,-0.191931878046787,215131
-0.0734497562969527,0.512940330059668,0.265568474587679,0.0719357409662463,2274521
0.0416347711287139,0.578460278033897,-0.40373852367612,-0.17450297292189,277752
12.4499293775508,-0.542401638601002,-0.192185014402398,0.152509492725025,2078899
-0.0227831901021139,-0.266806348520699,0.125210624170906,-0.157087987250045,2172217
-0.107180210457077,-0.302015945375886,3.09190307271253,0.311773414256582,1614566
0.840580508850665,2.911151883169,-0.55100296818637,-0.0893798201561598,2100050
-0.125562772104283,-0.558758680903972,-0.232032870992103,-0.0303673418992768,2183291
-0.0116459958578695,0.929641167563022,-0.0694532849619543,-0.137209620840329,2336735
-0.0159394714336712,-0.25366978659714,-0.298637662051008,-0.191437728657466,2352038
0.00182181079006971,-0.59889666345849,-0.192175469795626,-0.173151496279249,2305114
0.017322567699549,0.28813693183684,-0.119241469789375,-0.180556755806782,2448298
-0.634743636278361,-0.352383900201168,0.34604112089887,-0.0808876901953185,1329352
-1.00187537782268,-2.970107789928,-0.218022213939783,-0.186852769270386,1183075
-0.0361306821076816,-0.0688616360355976,-0.277408410212928,-0.121344406347992,2110540
-0.0173412229782418,0.383460686499527,1.51449091770001,0.00765362413630411,2070958
-0.0696188321289849,0.667660997373027,-0.185407529734084,-0.157963899607312,2340155
-0.0050837461228335,-0.0475971872354328,-0.307766556534787,-0.191189694135776,2075832
