"mkm2d_ptvper_original_firstorder_10Percentile_250","mkm2d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_ptvper_wavelet.LHH_firstorder_Mean_250","mkm2d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ptvper_wavelet.HHH_firstorder_Median_250","mkm2d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptvper_lbp.3D.m2_firstorder_90Percentile_250","mkm2d_ptvper_logarithm_firstorder_Median_250","mkm2d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm2d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm2d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm2d_ptvper_lbp.3D.m2_firstorder_Variance_249","mkm2d_ptvper_logarithm_glcm_ClusterProminence_249","mkm2d_ptvper_original_shape_Flatness_248","mkm2d_ptvper_wavelet.LHL_firstorder_Skewness_248","mkm2d_ptvper_wavelet.HHH_firstorder_Kurtosis_248","mkm2d_ptvper_wavelet.HHH_firstorder_Mean_248","sub"
-0.0892842733096423,-0.15965411261296,0.740149245881893,-1.08823911368499,-0.283254732876546,0.0416157161820456,0.231110912657017,0.226581078123471,0.191005971291702,0.439374839717376,-0.312484094855317,0.685585078784794,-0.108968272514473,-0.0407318262790575,-0.326702800586744,1.28773345349569,-0.469236210475343,-0.49189619428943,0.0070002419749084,1085983
0.00463486201632814,-0.323159148535499,1.63942061343686,-0.63412701018746,0.319477833660635,-0.151025042121508,0.439639223117818,0.253591779779038,-0.322942197354652,-0.0385927718414483,-0.177601815370314,0.0933686544433521,0.292475337109379,-1.01748567570611,-0.341093999031223,0.0020267008965909,-0.515911257042819,-0.624460185468624,0.50185385557865,1125173
0.657081757206027,-0.133496793986904,-0.200401331410784,-0.457110041390296,-0.36873361705295,0.56580581455192,0.801041144805202,0.306734011472408,-0.0440378925318839,0.519472035683447,-0.19073246047204,-0.217714044694858,-0.275215454493278,-0.967640250576475,-0.334732841236501,-1.05817960667768,1.14803819994928,-0.793441335499951,0.475633966949905,1154608
-0.407389430928556,-0.0893995408972839,-0.288717011170967,0.616704328108785,0.435985695017921,0.042920051495725,-0.684202104946809,-0.159500243230428,0.737095740119225,0.844727536212662,0.332450851550445,-0.177307558456607,-0.258291718586352,-0.249683830290353,1.1062506187565,0.780671015151353,-0.591938983920061,0.0857305055476995,-0.798614730863501,1181124
-0.766145872672006,-0.0733950418525208,0.453755929446389,0.933841673010443,-0.475235897563771,-2.55766814675628,0.788616462115617,0.429786090484036,-0.00989125245585491,-1.64312697551151,-0.243961918666349,-0.0545277908597146,-0.378349313646677,2.11288345080337,-0.358791604346492,0.406249523139593,-1.33919854989213,-0.151402372181742,-0.945330380556996,1183075
0.192203476167565,0.249560588879017,0.490171652448389,-1.26610591120656,-0.450918339318361,-2.24033349526068,-0.233829334093721,0.232685519236985,-0.495935692195064,-0.476536521216614,-0.26870048131526,-0.162592525410949,-0.395633746053876,2.90510603732156,-0.356561278322521,0.132815037026108,-0.741569893842308,-0.868085748996411,0.596332789228955,1232870
0.865162562240034,-0.282489347040566,0.111738264994179,-2.17832514387112,0.824755257188837,0.0944518394255032,-1.76772353513656,-0.00352331352399197,0.433571867535485,1.24694469004913,0.183635218520442,-0.204040202666963,0.327333793391712,-0.306211149023558,-0.306739661370405,0.0528274881475076,-0.10302281081075,0.234661922490588,0.638203845371264,1279943
-0.308327408397887,-0.254868176978617,-0.315901313684883,-0.176970818146344,0.106491027096169,0.885133423171501,-0.679950235214485,-2.07740761859841,0.108940555841171,-0.0910637565246637,0.236652356740146,-0.213827551632593,-0.403356578354506,0.155955932829503,-0.331314110817595,-0.782064036551383,0.503962636038696,0.0680090834378695,0.280126639188776,1329352
-0.537386234359312,-0.282361911939176,-0.33876141840321,0.144954017886925,-0.390390444853649,-0.0442462042179684,-0.625496400026542,0.000517180962155909,1.13809590196391,-0.300213173411455,-0.190311874723793,-0.162283906134466,-0.185037670316022,-0.434812498197396,-0.188854948498349,-1.36273625294635,-0.217031739122887,0.000745877633041749,-0.577016228937639,1330263
-0.310539747984436,0.00940722564067619,-0.184989795450108,1.16229502320814,-0.339801220298842,-2.04655732289673,-0.714010495369928,-1.22926734914628,-0.995824721624438,-0.303302370530274,-0.312811222446989,-0.223311658333728,-0.405761886511329,-1.47307548395034,-0.341722831631474,-0.797302960312305,0.808101014406065,0.0424141058872752,-2.79275998405893,1364384
