"mkm6d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm6d_gtv_wavelet.HHL_firstorder_Median_250","mkm6d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm6d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_250","mkm6d_gtv_original_shape_Sphericity_249","mkm6d_gtv_wavelet.HHH_firstorder_Median_248","mkm6d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_247","mkm6d_gtv_lbp.3D.k_firstorder_10Percentile_247","mkm6d_gtv_wavelet.HHH_firstorder_Skewness_246","mkm6d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm6d_gtv_original_shape_Flatness_243","mkm6d_gtv_original_shape_Elongation_242","mkm6d_gtv_wavelet.LHH_firstorder_Skewness_242","mkm6d_gtv_wavelet.HHL_firstorder_Skewness_242","mkm6d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_241","mkm6d_gtv_wavelet.HHL_firstorder_Mean_238","mkm6d_gtv_wavelet.HLH_glcm_ClusterShade_237","mkm6d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_233","mkm6d_gtv_wavelet.HLH_firstorder_Skewness_229","sub"
0.730746180754473,-1.14530198465998,0.163746158335647,-0.288926602312437,1.31084973967496,-0.517067360872933,0.811032662820986,0.0378840285409187,0.0793297719015782,0.673433952793715,1.10620067850787,0.69847015605371,0.115831917791968,0.256687997580156,-0.209549056686479,0.441882624550261,-0.128655178074328,-0.224175757445396,-0.0312868934428022,1085983
0.520201216654106,0.0109526001893287,0.0922509342963006,-0.288149344443838,0.949164688345049,0.0666017339071034,-0.728019577689232,0.244606973873089,0.206488853718051,-0.429904021425148,0.796438141055738,0.962137579248856,-0.143190082351849,-0.229386871302753,2.66181242977835,0.413300734625627,-0.094498581475244,-0.228684691736938,0.0962034054699701,1125173
-0.680478667008393,-2.44256879068013,-3.26628551690711,-0.285727003878535,-0.286985049457991,2.50172013587603,-0.781950566386547,-1.13115679358575,-0.685737414203346,-0.423914622165037,-1.6700560069843,-0.8858295034978,0.204926300625341,-0.634532179118919,-0.36217638053216,-3.15907983679098,1.79766146170991,-0.504639284687015,0.533838011284996,1154608
0.308101624284147,0.287334991094469,0.101650871757246,0.474703922906284,0.413981154496069,0.037146742681319,0.883521566009976,-0.37692179442593,-0.194287613288974,0.726387806933343,0.822227092376877,0.623014364482949,-0.268932011580719,-0.00827877500157577,-0.367806235636337,0.252550166197708,-0.148554019745853,-0.326429220194286,-0.4224956659386,1181124
0.648216131709053,-0.437001942139792,-0.0740859867636989,-0.763993904690477,-0.056234073392352,0.679775641030831,-0.95226331434297,0.378232399852226,-0.796067478577483,-0.583123626167008,-0.241603380840388,1.17941388477205,-0.139471543557409,0.523233336862565,-0.302957323409142,1.4948780519608,-0.247040334507295,-0.503655413507303,-0.335838393431669,1183075
-0.121516414485373,-0.474979132051027,-0.29316649613026,0.387188044801622,1.08094109189478,0.819059022084052,-1.06180564321563,2.45657028316415,-0.543415572266437,-0.771928934074804,-0.347241854915511,-0.643321885140262,-0.560959573644606,0.833431809729398,-0.351404573059535,1.1861902022084,1.86279325505324,0.0158571807742459,1.18891393654931,1232870
-1.64278910576489,0.396392496899821,0.0362143174823555,-0.0931862291752757,1.17260163622685,0.0916738910315454,-0.272999294328616,-0.304761337914915,-0.0768006985049574,-0.0486694801376668,0.738301545200129,0.753640874637782,-0.409608256504867,-0.31991445323075,-0.23995458550299,0.320719138215179,-0.114607373721233,-0.134516271938641,0.0432076158903051,1279943
-0.140022833007709,-0.321627171237099,0.0794134556364303,0.517000798584476,-0.811634171343278,0.352795855644109,0.194585040766768,0.552025461321149,0.0729225857863921,0.270848131168323,-1.60397004644515,-1.48853422497875,-0.370227399181079,-0.510004478401539,-0.317755399890574,-0.168771909791315,-0.185073084177428,-0.57061476717904,-0.399910839033575,1329352
0.680715454115277,0.040708073594685,0.0639367576794238,0.409336790806299,-1.37957625610034,0.228912982577825,1.62025580789017,0.1016244857084,-0.441498057861152,1.1656324591372,-1.37603671622577,-0.447657071602672,-0.422887863766423,-0.454026048145074,-0.359791678427984,-0.0920137772282267,-0.123124231276264,-0.321296605262198,-0.188961580494436,1330263
0.619287206427244,1.19711868146738,0.52220787474015,2.814383669337,1.18466733115558,-5.41590205619857,-1.87966784441568,0.943837840094905,-2.89005897946558,-2.15305157858193,-0.578075999521888,0.655066831636685,0.0555630590135536,-0.546392598903226,-0.142751024447798,1.17133907909019,-0.0653918054245037,-0.552905507926524,0.0755849534719575,1364384
-1.24420116361987,1.78685406166402,0.211294833351942,0.42960131788685,-0.064233552297078,-0.0880710600356142,1.50465760625196,-0.0544368453081793,1.20351491166924,1.0028606191938,-0.943475186393943,0.363635750342831,0.154262316403865,-1.24423923680894,-0.350093935202961,0.746974770295075,-0.0440106199345699,-0.607806565508908,0.100873354670192,1386095
1.28900180318202,0.78123664645964,0.217781628996416,-0.443878860419399,-1.51061597262588,-0.0707176012578966,0.389137727436995,-0.0347509152989959,0.284788464799406,0.403529896419547,-0.982195069017342,-0.362001457343579,-0.190027397762487,-0.675282510822989,-0.265101729319196,0.035614813642743,-0.165016436851795,4.60383380177929,-0.447676646438209,1458656
0.851599485856151,-0.368633625390612,0.0424798979104815,0.735468765760414,0.233049780442531,0.492407588913512,-2.22676134011154,0.363992816728515,-0.667564990968396,-1.71334956003161,0.532727165187558,0.146635415210695,0.1483466616313,0.291408918195078,10.4385939044331,0.261598573533497,-0.123482130618254,-0.571415625465682,-0.237171142493607,1485662
0.344800683361441,-0.225760484792007,0.0950225403469735,1.54606397874429,0.0669437829039815,-0.0111630919199359,-0.363512088420274,-0.930480749185046,-0.356471577613164,-0.113887924302283,-0.213830036761333,-0.378308628064865,-0.295525988297506,0.220027222816829,-0.352252706034363,0.49352630210738,-0.119327725802357,-0.519295443892511,-0.086390499369168,1497807
