"mkm6d_ptv_original_shape_Flatness_250","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm6d_ptv_wavelet.LLH_glcm_Correlation_250","mkm6d_ptv_wavelet.LHL_glcm_Correlation_250","mkm6d_ptv_wavelet.LHH_glcm_ClusterShade_250","mkm6d_ptv_wavelet.LHH_glcm_Correlation_250","mkm6d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv_wavelet.HLH_firstorder_Median_250","mkm6d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HHL_firstorder_Median_250","mkm6d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm6d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HHH_firstorder_Mean_250","mkm6d_ptv_wavelet.HHH_firstorder_Median_250","mkm6d_ptv_wavelet.HHH_firstorder_Skewness_250","sub"
1.35119706091473,-0.0602383733209115,0.141956867902675,0.8026535290703,0.160807795876215,-0.302334948754934,-0.111919114159303,-0.350914119864356,-0.202844533165934,-0.370660837427621,-0.724895215999947,0.333638244177672,-0.126764684113715,-0.133307457275957,-0.519476492237585,-0.186193982689451,-0.164692740782761,-0.129115769611083,0.40008481359759,1085983
0.110236965876068,0.83913079839351,-0.369349728613795,1.16576064017456,0.269057743539351,-0.276360214235057,0.433680247869051,-1.05772886270409,-0.215666588351297,-0.338160373848123,-0.855709733452645,-0.623259121860081,-0.467065930314327,0.225292134623093,-0.726338009160725,-0.195297918221742,-0.155887420791233,-0.644245217858343,0.54294100088016,1125173
-1.53027357938603,0.0239409512553516,1.01871905173289,-1.1304094285342,0.119768695991846,0.027165591000058,-0.629196049707277,-0.745872278907821,-0.219638583614008,-0.386460121829915,-0.362257224951596,-1.48962582926771,-1.00111912908828,0.817889494321903,-0.490924059856642,-0.200758848093657,-0.845690533875101,0.171917651322949,-0.243058056182929,1154608
0.884728474582034,-0.338667559133816,1.18909570778052,0.357647655559464,0.190159068417615,-0.311950401821464,0.586151734962789,-0.260871187830611,-0.184463751041668,0.0508614463180933,0.683994691186295,0.00589367567066152,0.225630035628058,-0.289170487564419,0.386896107358994,-0.158623656508189,-0.704177972231683,-0.0296463060152168,-4.42075342294508,1181124
0.245789447239916,-3.05487053953204,0.719349152391241,0.409803687887566,0.0201150342201476,-0.210193839490072,1.06659840130659,-0.493569692747377,-0.216637628732361,-0.288841695561692,0.0127695255047095,-0.186700654271927,-0.820366522618515,-1.07135789012045,-0.530084023711023,-0.205482990286255,2.38619050852052,1.4553960431536,-0.240706223553249,1183075
0.0380830206982791,-1.45756891398797,0.742300362396041,0.436349853242305,-1.69786070925847,-0.291657274606392,-0.292123863051958,0.247463139999426,-0.206703415034089,-0.385250708922989,0.0025558759959776,-2.58344488100916,-1.06680987102004,-1.1359099373495,0.048311153411236,-0.164152734412683,-1.05912039395993,-1.49404901107006,0.248160076404814,1232870
0.194384973611451,-0.8178637587333,-0.909849210640346,1.14380604126935,0.932590832108249,-0.293682114261816,0.278238601379607,-0.328731869335855,-0.165489895310126,-0.383410095094674,-0.0243698198457459,0.283836654123178,0.227655302925916,0.726095874878769,-0.520328083937979,-0.165840310691287,-0.364276347554088,-0.152224497154168,0.234936869940076,1279943
-1.02730961234489,1.15506202808574,0.658110491238685,-0.198831727037101,0.560178989187362,-0.0741024544792363,-0.0710742684664104,-0.57155465257168,-0.208270787761277,-0.372318539777409,-0.206100669331595,0.645344633698898,-0.891717285818911,0.170867640357532,-0.638145366312078,-0.20203307190334,0.331949257348396,0.125270805312037,0.500169077285277,1329352
-1.32400921503537,1.1778187271771,-1.47433947491434,0.101813601240973,-0.978862993147428,-0.0981019188278627,-0.150651329561408,-0.347794942894425,-0.182747431886678,-0.255100329608469,2.68788018463714,0.392162921189907,0.0972324932296192,0.608349608698512,-0.195971468111192,-0.152219133410111,-1.20887465759997,0.327626691167409,-0.47067443707276,1330263
-1.15899980052833,-0.0890868802584465,0.0201289940049174,-2.22534712567582,-0.229778516138915,-0.0582340048403289,1.19162329938075,-0.453081316877284,-0.228394506604401,-0.389313446056818,0.603954819640314,-4.06770467320374,-1.1202261597415,-1.10886855233425,-0.706492062937471,-0.205562453090441,-5.0745791006973,-0.401288298797519,-0.768569440302223,1364384
1.10959173052513,0.237415529602565,1.33603403780399,0.119062772368045,0.993309029376229,-0.205539060168983,1.03334219960005,-0.949200953752786,-0.226116309435501,-0.370330776478112,2.42047098690733,0.402515946812016,-1.12978905870675,1.99064569259111,-0.579329419997612,-0.204515944164981,-1.3967452266003,-0.234916780274646,1.41474381471141,1386095
-1.33133499214597,0.322783306121462,-0.231409043906522,0.843414735736884,0.430604088567854,-0.184907905857709,0.0570875998530067,-1.01645536873273,-0.218560275104743,-0.182577012800389,0.311364067611761,0.619629751068265,-0.0189299288708354,1.44724876701257,-0.857679705066251,-0.205959904523075,-0.118376750493452,-0.79140743776546,1.01688486883927,1458656
1.48871148548033,0.414909165200238,-2.8823284656729,-0.450672623274522,-1.2469468573948,-0.241682648330779,-0.124218391857208,1.52249712399066,0.562691635038382,1.4690292315536,0.0298734589055585,0.355051837796398,1.95747773862546,-0.967221892966133,-0.166342701731304,-0.0904352154148386,0.105066583420122,0.16286813770353,-0.155204205366982,1485662
0.264573856819893,1.04874063081818,0.113239113887758,0.215032521034837,0.951688568963832,-0.0185161032911426,-0.41807327185546,0.00439985223889085,-0.153991360107206,-0.354355567447754,-0.555010213278836,-0.794945250735582,-0.374337339601349,-0.775093467500721,-0.163478164456436,-0.13193029147778,-0.43862938133288,-0.259217167514367,-0.576135307487008,1497807
0.101921375961268,0.601554283253603,-0.677905298777402,1.41388502164315,1.1943386627141,-0.256841194930508,1.50052457198742,0.184810346125768,-0.0997223942992559,0.681055287828927,0.610397296696542,-0.0310912845157538,1.60975788976841,-0.43230638793346,-0.488200169980019,-0.197360477080127,0.907070248049216,0.482681694626809,0.116228081622012,1501387
-0.3469936289353,0.77864826071343,1.30679326635883,0.918195339144616,0.0732495512607665,0.11695044623313,2.89116511382664,-0.610518565542634,-0.225981967728415,-0.400873526598195,0.166681016815959,0.718336932767948,-0.541268234557712,3.14924126883882,-0.814305078765407,-0.20473333834429,-0.798996823526175,-0.140940609713022,0.638950301025833,1518948
0.610174527789223,0.50887822918207,0.73923812441044,-0.60499845065327,0.609698135538385,-0.195271980601508,-0.919092585517053,-0.845459439309489,-0.216954849658762,-0.237335505591465,-0.811571236371528,-0.163604182272002,-1.01096448204058,0.123263615457673,-0.532012883443323,-0.197393376287635,0.216992081834452,0.147675993803418,0.819775325234755,1526417
0.293776462970309,0.217947910184145,1.58244079293901,-0.321047341260016,-0.754826331871931,0.264757082887216,-0.717294138409919,-0.303999380689534,-0.171176468010896,0.145616197912796,0.412726146793158,0.478759359905214,0.0125288986215957,0.171897455084738,-0.788696367865071,-0.205981366398304,-0.948278237575118,0.368579798296356,-0.290091119059555,1565177
-0.597954027710163,1.1987947872935,-1.78634661736915,-0.126611537306366,-2.84664393069688,0.00991562131292054,-0.855474378841457,4.5711407894359,13.0652631390484,3.76343828540894,0.0281736923837504,0.54828536713439,2.34935597072945,0.356761294656375,2.32686064836745,1.23125344324,-0.353899425243776,-0.36253052649262,0.653787595456347,1606693
