"letd_prp_wavelet.HHH_firstorder_Median_237","letd_prp_wavelet.HHH_glcm_ClusterShade_237","sub"
0.158490158275463,-0.691606022600035,2152442
-0.153894095865661,0.0840860586242866,2306893
-0.127802503754175,0.0814576004759153,2009915
0.0897998414904479,0.0107099812356105,58325
-0.0830011574394025,0.0933664573588697,2395943
-0.684588813104988,0.0980279700971175,2480330
0.437975030164212,0.0213750642779041,2076301
-0.438305553215546,-0.0386964793007723,2205389
-0.281508048467966,0.182567295395295,1975401
0.0385947874664853,0.148070626346357,2250648
-0.121320042017965,0.167161702395677,2185290
-0.303709942218927,0.0789539235112429,2091555
-1.70378405036652,0.0430251892003366,1232870
0.295891702891379,0.72479625950221,2139733
-0.841719049695052,0.0328631927990188,2559453
-0.101874297091962,-0.081388440591331,1938156
1.19643566062899,0.123370799156584,2158101
0.0516421206477884,-0.00763336956936424,2199403
1.26153135089348,-0.233114320300735,2430773
0.276759596372454,0.0269484868957518,1738800
-0.164126848989826,-0.810201311973341,1565177
1.4245612851065,0.092712119776332,1978972
0.0326643712033846,-0.462706820547322,2487135
0.277279276102493,0.0911830806876433,1612262
-0.274183934185614,0.116168535323064,2051378
-0.688654340555759,-0.0189406803223648,1497807
-1.56482552629168,-0.0730859180302973,2026671
-0.0923493907143743,-1.0477457755819,2340322
0.134644472851767,0.0612060197294784,2293123
-0.616474702712864,-0.0609904122015601,2395415
-1.60305571966323,0.0844867534221899,1966316
0.232864160078974,1.56444425271728,1973544
-0.406482515215839,0.6666229800938,2010259
0.824739787561715,1.80730234533015,2145694
-0.259842762436571,0.17552612675939,965005
-0.200990603384083,-1.78021756021466,2096627
-0.559948312674258,-1.19333405135411,2047354
0.0575516804274194,3.74200592501936,1364384
-0.0522998681477527,0.0908641239775478,2244172
-0.423641849385638,0.0915683726349614,2132982
0.258257317460624,0.259864465923627,2134220
0.534048559325233,-0.0860027020774756,1889409
-0.694769314190571,0.326289856651926,1938561
-0.126161337897704,-0.0282715451254169,2055667
-1.03702609033273,0.144605186197411,2176784
-0.478821584437933,-0.233973904124457,923666
-0.145040152041515,-1.09268182939937,2086044
-0.182517718268733,0.178063987994296,2078198
1.84111886757127,-0.215081265892363,1501387
-0.661556735145673,0.0998414527556172,1518948
-0.199912045943421,0.0737354538931112,1606693
0.982033411306128,-0.13145286950105,2305115
0.161126846101006,0.169431708407198,2237571
0.894618964826318,-1.09780668177938,2285214
0.0228310371294362,0.0950261057342775,2426863
-0.168641931530703,0.0953319075100938,1979422
-0.159866764325827,0.0220173630060292,2480056
-0.260738165782656,0.294048153268861,1668599
-0.0453770433834361,-0.284604122650022,2339674
-0.556083902288417,-0.0113703040038841,2133204
0.635021084120785,0.091663737423536,2294852
0.0248437218857783,0.10078481230208,2445526
-0.479256556017321,0.959854924791551,2200416
-0.143447884340125,0.110693160641452,2168082
-0.140991839032954,-0.362710606503197,2075846
-0.285742129451841,0.156570121976138,215131
-0.276030946986441,0.114637049910891,2274521
-4.48127139045821,0.11976495627422,277752
-1.15480626724653,-7.01422811613021,2078899
0.0901662008318677,0.0911873139616585,2172217
0.12810058406573,-0.103063770195592,1614566
0.451091234754959,-2.87491444822855,2100050
0.0101210429046073,0.113598306038706,2183291
-1.38699608239563,0.249448990099947,2336735
-0.799699796633989,0.293612609934983,2352038
-0.564354282318906,0.0906738209086052,2305114
0.0262805958267449,-0.0238755333335813,2448298
0.248941221448605,-1.24458442603999,1329352
-0.87018011531554,0.317124160603986,1183075
0.819774171217395,0.0892964445826744,2110540
-0.707191757663415,0.0745305723651872,2070958
-0.0397211579158307,-0.0471074831171997,2340155
-0.411269957991106,-0.0877187300000416,2075832
2.19856631135589,0.0863177426337151,2498991
-0.146986775352832,0.101538259556542,1919296
-0.386756319472218,0.043312447087266,2401405
0.473572859781679,0.0632601716435712,1644034
-0.283712387120234,0.116789763674019,2405144
-0.233141232423652,0.0993616775241355,2158329
0.267216684397625,0.0933602916800472,2319068
0.700358976949361,-0.309155931172538,2504802
-0.219191614211561,0.196528407916124,2331869
-0.211361571633047,0.108955608555518,2317120
0.194422728314348,0.150355267437469,2072215
1.11992747720958,0.128210226393911,2228400
-0.0242629161858923,0.434645787156601,2145166
-0.123529738017442,0.0854003878667137,1692385
-0.0288393933801627,0.121526967652032,2109902
-0.187523540293253,-0.0110833027577512,2219842
-0.150450533918873,-1.19901900390816,2520618
-0.368603621958925,0.134524830034825,2419459
0.74368600927542,0.123352668932138,2276121
0.112020794575306,0.0872358790652906,2350037
0.80918802585096,0.205800472759992,2001182
-0.327096062054278,-0.170510368786826,2278618
0.0717687363209414,1.21998517104399,1740845
0.790904105727478,0.504763451828651,2321962
0.651236024715342,-1.56550056814796,2212664
-0.0136942035113303,0.660545916220271,2453577
0.538157354771796,0.22479253790173,2224150
1.71805224730778,0.0856422398157247,1967281
0.298236263542306,0.934420035341952,1742294
0.32432631938077,0.0973438547899368,2488660
1.20029791579941,-0.000827993530515574,2085349
-0.129589248956513,0.429904461723675,2247869
2.80787975957908,0.0915064864474535,2157529
0.278633624389443,-0.618052946179587,2119177
-0.129709340833862,-0.0679379615151235,2010554
-0.117956691937745,-0.143559650911159,2493534
-0.174903328523753,0.122469070490876,2200813
0.128723113949702,0.259019939510292,2116787
1.03670647976457,0.115323423581423,1154608
-0.213500648520697,0.13090072914388,2267382
-0.162623259281112,-0.14182716233379,1181124
2.44299338513834,0.125065579340509,2137799
-0.553120426513571,-0.0250692458786968,1458656
0.221496408105072,-1.55057475214704,2269346
-0.247502019361204,0.09635306565004,2092954
-0.295309628615324,-0.100252934806454,2007309
0.200468107587706,-0.0359023375309271,1671370
