"lemm_prc_m040_250","lemm_prc_m310_250","lemm_prc_m004_246","lemm_prc_m210_245","lemm_prc_m110_243","lemm_prc_m111_239","lemm_prc_m201_238","lemm_prc_m012_235","sub"
-0.474621623563152,0.0405462695559852,-0.533341007402694,-0.00857054286491606,0.13831922264019,-0.0460126477060913,0.0146885567922124,-0.00889191801277651,1085983
-0.451505827702081,-0.0185429102538998,-0.511343835185022,-0.0610644380442283,-0.260151057498405,-0.190608563478162,-0.0867229587631119,0.0707362347250467,1125173
-0.33906423298144,0.258423882117951,-0.525893055853962,0.254891543220549,1.00616427248921,-0.16498347493653,-0.0412407491911068,0.0263133179203942,1154608
-0.418634143990016,0.05558213586302,-0.506754355041498,-0.0738391156031337,0.228192079197949,-0.129045259226459,-0.0368085234089312,-0.0257359461925626,1181124
7.02506413156025,7.53448596386513,1.76651986822592,-9.41039707211855,-0.133418229619548,-2.99133052727118,-12.4414080124497,9.43591622007582,1183075
-0.490120378925928,-0.0486854820500406,-0.513890768844807,0.0310772653920307,-0.270043727131333,0.0983355016502405,0.0473566025691479,-0.00321210140835903,1232870
-0.48280982037903,0.00721215633877186,-0.523458722186383,-0.0774115441877595,-0.0750976945796732,0.0103942037258557,-0.0416039995482296,-0.0387142292934054,1279943
-0.419108054583798,0.128622608711869,-0.480791109037427,0.336204800851043,0.303222123800108,-0.451197108470014,-0.305531390344478,0.0721244912878282,1329352
-0.414903737403127,0.23166642006428,-0.54474707046442,0.509439267533163,0.735313050182198,0.0305450885464164,-0.159535749191368,-0.0309357418913305,1330263
-0.461746356260408,-0.0921084189099784,-0.536696261827818,-0.0301455103996353,-0.377038861745731,0.0622423307706383,-0.0420745966961105,0.119087286130011,1364384
-0.465890489281238,0.00486759461912876,-0.544986227274438,-0.126864814649104,-0.0169088335407025,-0.00113236038746209,-0.0445764026480751,0.0208741132015216,1386095
-0.471397681535971,0.151763847231288,-0.537818380734455,0.343858070084832,0.343358441018063,0.114192402759127,0.264940264046516,0.0581880490579373,1458656
0.635411919196151,-1.7884875326787,2.49503999236327,1.22737340899808,-1.38044763482601,0.330012208670693,-0.0372160920465205,-0.00612924481978311,1485662
-0.490398450443096,-0.0894708653493806,-0.521650790662942,-0.202580589840402,-0.386178108830384,0.28921406646119,-0.22892402408019,0.0756214573192563,1497807
-0.477886043851719,0.0309932567291715,-0.357865246047953,-0.295016692775712,0.154902786104031,0.161498154572837,0.0297024080057612,0.398175074669696,1501387
-0.439427293378082,0.114262994744098,-0.543874192285154,-0.286268791963531,0.570041008409505,0.150929976745684,0.0407144376138153,0.0876055785508551,1518948
-0.384137635379172,-0.00161036491878614,-0.248304114978143,-0.22850196653825,0.00175595975395714,0.0736429081823774,-0.215435274259355,0.249424042330328,1526417
-0.448940937294039,0.0509417332545404,-0.418840578576411,-0.0859320667091137,0.179191666680475,-0.424200138065136,0.0106233513059673,0.142659639098099,1565177
1.98278866536584,0.640058374739974,1.19643308981324,0.943731030931581,0.628506368766706,0.0260972523238132,-0.336214020109388,-0.0482285551817614,1606693
-0.459075134838043,0.0430382310951095,-0.528696889675446,-0.011713991259629,0.202098364532435,0.00594368624830726,-0.0163611664673059,0.0313976765358218,1612262
-0.484429176694419,0.0433635592249331,-0.442381636882691,0.103187228682116,0.111188167559036,0.119569381596484,-0.079972276068914,0.1013523605402,1614566
-0.480942769484196,0.0322858679223379,-0.390832533312855,-0.157964569594941,0.148138305914446,-0.132915631148054,0.0215215871178524,0.148770420668087,1644034
2.32925068009469,-2.19129826925563,0.360961105537569,0.0533562073163676,-2.95198948945771,-0.630704465552656,0.493282414302794,1.07328836526959,1668599
-0.47443458149078,0.0890311521572514,-0.518648557585709,-0.208569761734267,0.48921263014975,-0.0162709903644452,0.017579374198533,0.144768851022148,1671370
-0.478089754774418,0.0253974549507992,-0.54016990278373,-0.120450843217753,0.0304157294748938,0.0744319121019325,-0.0149950137495334,0.150402217445781,1684230
-0.454542021217964,0.0246206694267607,-0.44221491380315,-0.149919215558595,0.0704858326655654,0.125192611400599,-0.0259995170291158,0.110107513965703,1692385
-0.409164363416767,0.145699900390742,-0.551658845015301,-0.247499417185182,0.665004753689389,0.108340624313226,0.0397650175970228,0.0787316740993383,1720713
-0.481330552830587,0.030878987424408,-0.50042941623101,-0.0996518445668594,0.0709411626099786,-0.0797888499074021,-0.0412578067550691,0.043396916304339,1738800
2.81291078429409,-0.00883425373573439,0.583938235393791,-1.47560445814755,-0.376343897018013,4.44704188519552,0.714232890162024,0.0340912047754976,1740845
1.6791485703717,-1.21078968829535,0.186668265245212,2.6769503520409,-1.92193834220727,-1.82541696991337,0.700534256823012,0.101041680620786,1742294
-0.0420994703544657,-0.633385250751117,0.0789477346272535,-2.76754567670735,-0.369893928078525,-1.2787115322418,2.16407693148223,-0.0551520353446541,1767700
-0.382697656109855,0.0895316086218279,-0.462053253001174,-0.0779096351160903,0.34195735881684,-0.186700920338095,0.104588967059956,-0.0473103608261862,1768972
-0.45509355201653,0.0853892698687584,-0.524723868736555,-0.167896086371924,0.393750668856215,-0.261847178832546,-0.117722440049641,0.124996560420886,1889409
0.374048412711362,-0.199623543949908,1.55422125762672,0.0368292510150904,-0.445898546823645,-0.0112372162568224,0.532178118547298,2.00417963033757,1915938
-0.450856360208283,0.0396376519093995,-0.456581970624912,-0.100198273559485,0.196422521494427,-0.168307548501993,-0.0125831325726848,-0.012060175384558,1916742
-0.43275282871315,-3.00564090001899e-06,-0.480050903969105,0.0478630525177045,-0.0641876924289469,-0.0565599276635844,0.0185274474049698,0.0249169025057713,1919296
-0.489158090493679,0.0257855980320722,-0.529830615957839,-0.0538286724210049,0.050948318719945,-0.00711682929864528,-0.0239771622583077,0.0635385132689988,1926770
-0.427736936744377,0.0716801273824319,-0.457493498070075,0.0115527642131719,0.334749093977871,0.295556838477227,-0.0550631329152032,0.108711781286646,1938156
1.12411426002402,-0.261579519921306,1.4952664207302,1.81520062437598,0.102841181902092,1.52793703134863,0.343272791273227,0.100631841681785,1938561
0.253672910259466,0.23708756786581,0.559024849479891,0.127861658917103,0.449301395750801,-0.522877351612628,-0.490505485183264,2.05725484812657,1966316
-0.376040480492073,0.0764231397998545,-0.522053222417348,-0.162685587382529,0.365609711086293,0.0176107943109126,0.0118462723467627,0.0287615889568681,1967281
0.0298091128021635,-0.0239006072384016,1.98225153975459,1.07140563041206,-0.0445154268922996,-0.381300452664773,0.245738157031501,0.454366760488937,1973544
0.321158075869933,-0.879855199284473,2.90580603925418,1.0282763167089,-1.12874066556537,0.69197207818276,-0.439323844013846,-2.21424759042118,1975401
0.630592991886871,0.153407601851359,2.17879231261948,-0.130272165193426,0.12807156349633,-0.227060859759701,0.352966969869179,0.544574416353407,1976407
-0.469652397836743,0.110420042396246,-0.541205956779429,0.0244709288498497,0.578866594216895,0.250525019257373,0.0647709535054643,0.0666925080419713,1978972
-0.409285521551761,-0.0814635841995133,-0.553203297276508,-0.393445302807797,-0.436352768075451,-0.269643737416443,0.0584425839404136,-0.0798911996896424,1979045
-0.404478466601351,-0.0125845215927652,-0.517968214211521,0.0337426763021349,-0.0609005901627023,-0.0159708300085139,0.0940688418439017,0.141393541500155,1979422
0.180185155313783,0.36023843461239,0.0751216759912546,1.8482395409871,0.371517878989137,-0.584701139914337,0.556699692191908,-1.39808785386439,1980052
0.647748171822738,-0.453885295888912,-0.417939012148159,-1.85458537042417,-1.63561679407196,-4.39582603950187,0.429922406248769,-1.84696525360068,2001182
-0.488292341341809,0.0497336937162336,-0.524954958364143,-0.039189497329369,0.201153896219956,-0.0696220005548653,-0.0449492937079589,0.0536177623212961,2002465
0.151188617943316,-0.0312029556931182,2.17589676516152,-0.608956804623774,0.0910735127789297,0.186205624590356,-0.470433611098385,-1.31239264500162,2004451
-0.481548198955119,0.0859859401215469,-0.525930248424056,0.0616966002953449,0.289343105252255,0.0329300046715055,0.0604568623489351,0.0276569408408135,2006164
0.256039819540389,-0.482738685931245,2.42246784294739,0.436739679975229,-0.990473302768227,-0.663211818969762,-0.780723012837946,0.0237190408097616,2007309
5.87575599166958,-0.170072185275355,1.05485988955744,1.02314488190785,0.35272398222138,3.67392422651582,-0.291744651632454,-1.46360941549826,2009915
3.91306621875517,-1.67209231248293,1.61672665422579,3.19276322718855,-2.51619174712217,2.41596586709389,0.0634208398325857,0.14079680426667,2010259
1.16867149691366,-2.66577878294378,0.369483991059233,1.91402959817634,-1.31034677318205,-3.45657190534486,1.67463758742359,-1.54694189456044,2010554
0.276459866439231,-0.877232417740824,0.397557818561544,1.67966858160159,-1.09636396945039,-0.216363955910416,1.07108364462061,-0.383795270963931,2026671
2.88831301160112,-2.64188584866852,0.939835362913675,2.85708476452277,-2.95404527232729,0.87972435424661,-0.770318106858174,0.345149352814417,2033049
-0.390530977417067,0.0344262614098938,-0.37685136288455,-0.149572935288588,0.193775730725011,-0.568472261486138,-0.00397906793371555,0.126982883047275,2034136
1.28270389005133,-0.736477531032042,2.29151238246883,-1.2737280291322,-0.979901539314433,-0.156601448832188,-0.391585742144642,-2.13219854741133,2040495
-0.466328150433223,0.0198220654422244,-0.528360050196612,-0.0186969230524763,-0.0148643440871872,-0.132957995077037,-0.100813926798141,0.0236236187636664,2047354
0.697190026848156,0.00430301279554391,1.71255376289983,1.43456710031594,-0.0664089359545103,0.139390257809126,0.723917648593015,-0.628373080641184,2051378
1.33650338593485,-0.0623213737278194,1.58680317451856,-0.56832918820768,0.326376037540147,1.72111724684184,-0.894401712480016,0.755909511770295,2055667
0.73910840189836,6.79078725722875,0.152422269510554,-0.74277184245265,4.30647425973156,3.03542932311482,1.3703509628615,-1.06504109966268,2057358
1.10288037311314,-0.191652598521299,1.01505482595798,1.91898285971345,-0.130909530431644,-0.945719913228052,-0.148379357196842,-0.490798307514949,2059713
-0.48134630090726,0.00461524605898757,-0.39402079921369,0.0401373210107492,-0.071850463367207,0.194380808296979,-0.0554671463618894,0.23628481339383,2069079
0.227508761813345,-0.432922787802944,1.58089649055177,0.231926676326495,-0.135880157582069,-0.546665226266416,1.22720632827516,0.570367487144267,2070958
