"f","count"
"original_shape_Elongation",149
"original_shape_Flatness",117
"log.sigma.2.0.mm.3D_glcm_ClusterShade",218
"wavelet.HHL_firstorder_Skewness",209
"wavelet.HHL_glcm_ClusterShade",89
"wavelet.HHH_firstorder_Mean",20
"wavelet.HHH_firstorder_Median",24
"lbp.3D.m2_glcm_Imc2",32
"lbp.3D.k_glcm_Idmn",50
"wavelet.HLH_firstorder_Skewness",43
"wavelet.HLH_glcm_ClusterShade",19
"wavelet.HHH_glcm_ClusterShade",102
"lbp.3D.m2_firstorder_Maximum",128
"logarithm_firstorder_RootMeanSquared",30
"wavelet.LLH_glcm_Correlation",22
"lbp.3D.m2_firstorder_Range",40
"wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis",18
"wavelet.HHH_glszm_SmallAreaEmphasis",75
"wavelet.LLL_firstorder_RobustMeanAbsoluteDeviation",1
"wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis",8
"lbp.3D.m1_glcm_ClusterShade",17
"original_glszm_LargeAreaLowGrayLevelEmphasis",13
"log.sigma.4.0.mm.3D_glcm_ClusterShade",80
"wavelet.LHH_glcm_ClusterProminence",33
"wavelet.HLH_gldm_LowGrayLevelEmphasis",13
"wavelet.HHH_firstorder_Skewness",61
"lbp.3D.m2_glszm_LargeAreaLowGrayLevelEmphasis",22
"lbp.3D.m1_firstorder_Skewness",6
"logarithm_gldm_LargeDependenceLowGrayLevelEmphasis",6
"lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis",7
"logarithm_glcm_Idmn",11
"wavelet.HLL_glszm_LargeAreaEmphasis",29
"wavelet.LLH_firstorder_Kurtosis",8
"wavelet.LLH_firstorder_Skewness",12
"lbp.3D.k_firstorder_Minimum",4
"wavelet.HHL_firstorder_Mean",39
"lbp.3D.k_firstorder_Range",2
"wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis",3
"wavelet.HHH_glszm_SmallAreaLowGrayLevelEmphasis",14
"log.sigma.2.0.mm.3D_firstorder_Skewness",9
"wavelet.LHH_firstorder_Skewness",11
"wavelet.HHH_glszm_SizeZoneNonUniformityNormalized",13
"wavelet.LHL_glcm_ClusterShade",3
"wavelet.HLL_firstorder_Skewness",1
"lbp.3D.m2_glcm_ClusterShade",3
"wavelet.LLH_glcm_ClusterShade",3
"lbp.3D.k_glcm_ClusterShade",3
"wavelet.LHH_glcm_MaximumProbability",1
"wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis",5
"wavelet.LHH_glcm_InverseVariance",2
"lbp.3D.k_firstorder_Skewness",1
"wavelet.HHL_glszm_LowGrayLevelZoneEmphasis",2
"wavelet.LHH_glcm_ClusterTendency",1
"lbp.3D.m2_firstorder_90Percentile",1
"wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis",4
"wavelet.HLH_glcm_InverseVariance",1
"wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis",1
"wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis",1
"logarithm_firstorder_Skewness",1
"logarithm_glszm_GrayLevelNonUniformity",1
"wavelet.LHL_firstorder_Kurtosis",2
"wavelet.LLL_glcm_Correlation",2
"wavelet.LHH_firstorder_Median",1
